NAME,ID,TITLE
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,ik doesn t work he lives a lavish lifestyle maintains a 350 kanal 45acre homehis sourse of income is visibly local donations as well as from abroadit would be interesting to see how he fills his nomination papers in upcoming elections
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,immediately after zia she produced the drama neelay haathit portrayed the regime s tyranny effectivelyrip
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,its his governmentyouthias can use burnol meanwhile
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,lolafter being in power for 10 years still give this give thatamazing spin master he is
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,marriage of convenience for both and their nikah khwaan too
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,meanwhile ehsan ullah ehsan is our establishment s guest
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,must shouldthe smear compaign of pakistani politics should stop its giving a wrong signal portraying a wrong picture to the world in general and to the expat pakistani community in particularsincere politicians have been reduced to jokers
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,my understanding is those who used credit cards are in relative danger
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,opposition for the sake of oppositionwhere is it written that allocations can t be altered
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,please take over kwsb nation wants to know how judiciary will tackle it head on
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,political uncertainty is a deterrent for investorsagencies fighting tooth n nail againt politicians to create a hung parliament in coming electionsevery day a new drama unfolds more to come in the coming couple of months
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,through hard work sethi has befittingly washed ilzaam khan s 35 puncture propaganda
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,when sitting dg rangers distributed money amongst these miscreants at faizabad dharna its more then obvious who is behind this molvi
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,when you have yo cough up 1100 billion bhatta there s hardly any money left for human development
Shabbir S Kanchwala,https://www.facebook.com/sskanchwala?fref=ufi&rc=p,whom does the countries owe this global debt in fact
Shabbir Varawalla,https://www facebook com/shabbir varawalla?fref=ufi&rc=p,very good serves them right
Shabir Ahmad,https://www.facebook.com/sahab.dar1?fref=ufi&rc=p,kill sisi who is a killer and a dirty terriost
Shabir Butt,https://www facebook com/shabir butt 9862?fref=ufi&rc=p,four indian dogs dispatched into the hell
Shabir Khan Sk,https://www facebook com/Armani5530?fref=ufi&rc=p,nice post ary news crackers botter tayyabmention tk
Shabir Malik,https://www facebook com/malik hussain 963871?fref=ufi&rc=p,sharam kar padri don t blame punjab 100 more than better nother cities allah ka shokar hai
Shabnam Afridi,https://www.facebook.com/dewafridi?fref=ufi&rc=p,its can t possible in normal circumstances he might have got threats from the accused side
Shabnam Afridi,https://www facebook com/dewafridi?fref=ufi&rc=p,why boder is open for afghan chechen or uzbik to freely enter into pakistan if army can stay in terah valley why not close those boder i m frm terah valley never visitd bt heard tht these beast easily get escape to cross the boder n come back pls also do bombardmemt on kajoori mountains in which these beasts are living
Shabraiz Ali,https://www facebook com/shabraiz ali?fref=ufi&rc=p,dawn news shame on you seriously using word killed for those they are giving there lives for us don t you know the difference between martyred and killedand you are quoting ispr that s misquoted ispr didn t use word killed
Shadab Bashir,https://www facebook com/shadab bashir 9?fref=ufi&rc=p,the divide was always there its just became visible to the world maybe sum good comes out of it
Shadab Khan,https://www facebook com/profile php?id=100023017966526&fref=ufi&rc=p,alatash al atash al atash al atash north karachi ko pani do sector 1098 is deprived of water supply for last one month
Shadab Khan,https://www facebook com/profile php?id=100023017966526&fref=ufi&rc=p,same is true for sindh govt sincethey don t have any seat from karachi so they are targeting karachi by depriving water and other civic rights
Shadman Sharar Shohan,https://www.facebook.com/shadmansharar1?fref=ufi&rc=p,be happy that u r not treated like the way irani or german or turkish r treating u
Shadman Sharar Shohan,https://www facebook com/shadmansharar1?fref=ufi&rc=p,border has been closed may be that s why attacked themselves now
Shadman Sharar Shohan,https://www.facebook.com/shadmansharar1?fref=ufi&rc=p,why don t nato n us force destroy those lands where popy has been cultivatedactually may be those forces have involved in thisu can t hit against terrorists bcz they hidebut what s abt this onethis land can be easily seen
Shadrook Peter,https://www.facebook.com/shadrook.peter.3?fref=ufi&rc=p,very sad news in the month of ramadan rip all brave soul
Shafaat Khan,https://www.facebook.com/shafaat.khan.564813?fref=ufi&rc=p,afsos chief justice ko yeh harkat zeb nahi deti
Shafaq Haider,https://www.facebook.com/shafaq.haider.3?fref=ufi&rc=p,well it was stupid because now osama is dead gunned by the us not anyone from pakistan and we are the ones who claim we are fighting for terrorism and if you think pakistan knew about osama wouldn t that mean we actually were with him he is a mass murderer killed many innocent people on the name of jihad well in fact he was just after the trade center
Shafaq Sadiq,https://www facebook com/shafaq sadiq 7?fref=ufi&rc=p,fee naare jahanum pak army we proud on u
Shafeeq UR Rehman Soomro,https://www facebook com/ShafeeqSoomro2009?fref=ufi&rc=p,ic ko or sary mqm ko bombs katam karna chay or punjab or patn ko be
Shafeeq Zaman Laghari,https://www facebook com/shafeeq zamanlaghari?fref=ufi&rc=p,j
Shafi Ahmad Khan,https://www facebook com/shafiahmad khan 52?fref=ufi&rc=p,thou
Shafi Khan Inamkhel,https://www.facebook.com/shafi.inamkhel?fref=ufi&rc=p,pak re think for afghan refugeesgive him full nationality they spent 40 year see more
Shafik Sidiki,https://www.facebook.com/shafik.sidiki?fref=ufi&rc=p,all of us fear taliban and mqm
Shafik Sidiki,https://www.facebook.com/shafik.sidiki?fref=ufi&rc=p,taliban and mqm same samefear
Shafiq Anjum,https://www.facebook.com/shafiq.anjum.3726?fref=ufi&rc=p,agar talibaan khudkush attack kartey hen to talban pe attack karney wala kaun hey
Shafiq Khan,https://www facebook com/profile php?id=100011274857034&fref=ufi&rc=p,ary news chbottergreetingtk
Shafiq Khan,https://www.facebook.com/shafiq.khan.7777019?fref=ufi&rc=p,we all know that the cases in the judiciary are submitted by the government judiciary is not investigating the cases and than deciding it also how can one say that back log of cases be decided by judiciary when it is still under investigationjudiciary has never said that cases will be decided overnight they are taking the cases on daily basis dawn is just trying it s best to defame judiciary and nothing else
Shafqat Niazi,https://www.facebook.com/shafqat.niazi.125?fref=ufi&rc=p,aftab ahmed sher paou kpk main pti kay sath shamil iqtedar raha imran khan nay iss kay 2 wazeeroon ko corruption kay ilzamat main nikal dia kuch ursa baad phir hakomat join ker li mugar wazeer aour deay ab dobara ilzamat luga raha hay shame on him
Shafqat Niazi,https://www.facebook.com/shafqat.niazi.125?fref=ufi&rc=p,such musalman allah kay hazoor hath phela ker dua mang raha hay allah uss ki dua qabool keray ameen
Shafqat Shahan Wazir,https://www.facebook.com/shafqat.shahan.7?fref=ufi&rc=p,ishaq dar will take the oath through video call from hospital miracles happening during this banana pmln govt
Shafqat Shahan Wazir,https://www.facebook.com/shafqat.shahan.7?fref=ufi&rc=p,nothing else is happening except weakening democracy and this media ban etc is just to ensure not to speak against the back deal
Shafqat Shahan Wazir,https://www.facebook.com/shafqat.shahan.7?fref=ufi&rc=p,when you are on the right track every one will follow you can t understand the hypocrisy of our state institutions people who are repeatedly told us that they will not harm a single person while protesting but still force is applied against thossee more
Shagufta Ali,https://www facebook com/profile php?id=100006096409285&fref=ufi&rc=p,my favourite pet
Shagufta Alizai,https://www.facebook.com/shagufta.alizai?fref=ufi&rc=p,social messaging should not be sarcastic the messages on education deprecate the mughal contribution to architecture comparing what the west was doing then and what the moghuls did is in poor taste highlight the contribution of muslim scientists and thinkers etc to get the message of education across please use the media wisely
Shagufta Lodhi,https://www facebook com/shagufta lodhi 3?fref=ufi&rc=p,somebody tell that man where the petrol in his country comes from he probably would stop using vehicles for his lifetime
Shagufta Mushtaq,https://www facebook com/profile php?id=100000153169068&fref=ufi&rc=p,ye bhi koi bat hoi jahil
Shah Alam Gazi,https://www facebook com/shahalom khan 7547?fref=ufi&rc=p,sad
Shah Alam Solangi,https://www.facebook.com/s.alam.indus?fref=ufi&rc=p,plant trees otherwise prepare to die due to harsh environmental conditions
Shah Faisal,https://www facebook com/shah faisal 9250?fref=ufi&rc=p,media walo tum par allah ka azaab ho dr shahid masood farsi to nahe bol raha tha wo kah raha tha k ya kaam high darjey par ho raha hai lakin baghwrat addalat ney us ke awaaz band kar de lanat ho is tarah k jajjo par or aisey mashrey par
Shah Farman,https://www.facebook.com/shah.farman.1048?fref=ufi&rc=p,go n go
Shah Hassan,https://www.facebook.com/shah.hassan.9277?fref=ufi&rc=p,army ar agencio ko gar bejna chahie ye tu mukamal nakam hochki hi ar ghareb qoom ka 80 kata hi ye tu ghaddar mushraf ka koi chal lgta hi jamhoriat k khelap sazashi horahi hi
Shah Hassan,https://www facebook com/shah hassan 9277?fref=ufi&rc=p,hmri armyzindabad
Shah Hassan,https://www facebook com/shah hassan 9277?fref=ufi&rc=p,terroism is a fake drama for last 10 years for dollars by the traitors now the operations bomb blasts and bloodshed is a conspiracy against pukhtoon and pti in kpk
Shah Hassan,https://www.facebook.com/shah.hassan.9277?fref=ufi&rc=p,wrong pakistan mi sb se ziadda maviza ar treatment facilities aps valo ko mela baqi 60000 shuhadu ka koi pochta bi nahi hi what a discrimination
Shah Ismail,https://www.facebook.com/ismailshah123?fref=ufi&rc=p,xd topper
Shah Jee,https://www.facebook.com/profile.php?id=100010724131499&fref=ufi&rc=p,nawaz shreef is pagal awam ko itna danda day k inki ankhin bhair a jain tun k rakh awam nu
Shah Jehan,https://www.facebook.com/shahjahan.bhatti1?fref=ufi&rc=p,rulers of pakistan need another hundred years to know the importance of geospatial intelligence system gis for disaster management
Shah Khalid Yousafzai,https://www.facebook.com/shahkhalid.yousafzai.35?fref=ufi&rc=p,beedaat hai is raat ibaadat krna
Shah Khurshid,https://www.facebook.com/shah.khurshid.7?fref=ufi&rc=p,leave alone tribal areas it happened in the capital of pakistan im surprised why didnt police intervene after being informed several times to me police should also be bring to justice as they are equal culprits
Shah Muhammad,https://www.facebook.com/shahmuhammad301?fref=ufi&rc=p,iran is talking about his own interests when afghan war they were strongly supporting russia history shows us not to trust iran on religious and historical back ground
Shah Nawaz,https://www.facebook.com/profile.php?id=100007654864152&fref=ufi&rc=p,lant hai is p
Shah Nawaz Bangash,https://www facebook com/shah n bangash?fref=ufi&rc=p,55fttby5ftftuft hhgguyft v 
Shah Suhail,https://www.facebook.com/shah.suhail.77377?fref=ufi&rc=p,good
Shah Zaib,https://www.facebook.com/shahzaib.MD?fref=ufi&rc=p,shame on these btds
Shah Zaib,https://www.facebook.com/shahzaib.MD?fref=ufi&rc=p,this rulers will now pay the price of lying to the west
Shahaab Izmir,https://www facebook com/profile php?id=100016459957866&fref=ufi&rc=p,amir liaqat a fake doctor is himself an elite example of corruption how do u set the standards under these circumstances when the people u choose have bad priorities with only one agenda 
Shahab Fazal,https://www.facebook.com/shahabfazal.fazal?fref=ufi&rc=p,awesome pic 
Shahab Fazal,https://www.facebook.com/shahabfazal.fazal?fref=ufi&rc=p,beautiful pic 
Shahab Fazal,https://www.facebook.com/shahabfazal.fazal?fref=ufi&rc=p,close back 
Shahab Fazal,https://www.facebook.com/shahabfazal.fazal?fref=ufi&rc=p,cool 
Shahab Fazal,https://www.facebook.com/shahabfazal.fazal?fref=ufi&rc=p,nice pic 
Shahab Khan,https://www.facebook.com/profile.php?id=100016773992802&fref=ufi&rc=p,no one is sincere in eliminating terrorism terrorist groups are just a pretext for america s indefinte military presence in this strategically important region the isi is just a faithful proxy of the global capitalistic establishment centered in washington by creating taliban providing an enabling enviornment for the rise of extremist religious forces the isi is helping in the games if the imperialists
